vehicle_id,v2x_messages_transmitted,neighbor_vehicles,communication_success_rate,gps_consistency,sensor_signal_strength,speed,acceleration_variance,behavioral_consistency,label,latency_v2x_messages,packet_loss_rate,jitter,environmental_conditions,maneuver_type,distance_to_nearest_vehicle,battery_level,network_type,security_events_detected,vehicle_model,road_type,time_since_last_update
252,4299,34,93.00402184796306,0.7879925832341694,0.981680160223019,84.87471138950181,4.544229040347394,0.9709820866716744,real,0.0676099805980772,8.143072865712174,0.07560208502321,rain,accelerating,378.8401992747627,71.72124418744173,5G,3,Model_C,highway,2689.753919302829
253,8545,47,83.04049706257297,0.9319425621756016,0.505142247967846,61.89697737795244,0.9268722481513249,0.7295640554238827,real,0.48275227092127376,3.6268350768542112,0.056630092785894974,snow,lane_change,250.73702066100506,65.56019390951785,5G,1,Model_D,highway,1057.5477191773787
254,2657,24,81.22699254221337,0.8553881583137737,0.8580249866210723,65.80286165838686,4.84480210448635,0.7696235733598494,real,0.4381242488689052,6.176678277570654,0.025373052508752672,rain,braking,372.4178173566359,12.049852526458952,other,1,Model_B,rural,2045.9143795416333
255,5692,22,95.6152317213688,0.8044286779504863,0.8531230812776311,45.66472071860958,2.319128466036008,0.9126700018754748,real,0.44868670923056386,8.133742515075898,0.01232604454783498,fog,cruising,258.20946555725874,50.85618853478149,5G,0,Model_D,urban,274.1371499257548
256,198,5,89.1960084753864,0.811521788471899,0.8113447704748987,95.21143326969748,4.73400403136102,0.94712333857369,real,0.3723352438321598,7.045549429611141,0.057449930608944655,rain,lane_change,10.679260449994011,45.538257287852126,5G,2,Model_C,rural,208.66823046780976
257,2300,33,81.16327591010952,0.7004060877146404,0.9950544230434328,71.28747423052678,3.4164182137872308,0.9571087084991734,real,0.13768527999210298,9.162377023169178,0.021665943544812286,clear,cruising,268.9888497593865,19.717246096080302,other,2,Model_C,highway,3357.00170628646
258,3061,36,99.89732634339536,0.7899401582695708,0.6559397178818627,52.08545427498436,1.577775662380403,0.8245321530564798,fake,0.3334907420184698,9.019375682971473,0.08785585784088529,fog,cruising,120.55515878007999,42.708544619190796,other,3,Model_C,urban,2445.0565179738287
259,5073,47,81.15561121992734,0.8939376224913791,0.6699859318966241,79.60501157609502,1.0226823720938216,0.72680197068756,real,0.1345020341295302,4.326177358364029,0.03812069970937903,clear,braking,212.73167726676155,67.39773544686523,4G,3,Model_D,highway,3372.1529648907945
260,4533,20,93.90070457717108,0.9922583331449072,0.5394697014732778,119.5734452051323,1.5883017265029873,0.8313344431898859,fake,0.2169068122378175,6.47370691828309,0.09385070847933191,clear,lane_change,39.90494244512088,98.88330266829459,5G,4,Model_D,rural,3591.2842148526674
261,2969,19,99.67357850526828,0.9541182480951698,0.7213990682718687,63.52622796565539,0.5557853053871075,0.7692203770621161,real,0.12623275205615525,5.24165225054384,0.04116367270054906,snow,accelerating,287.2162917779106,97.31973953269066,4G,2,Model_A,highway,1790.1767059691983
262,1056,35,84.78360208431852,0.7070784893936587,0.630524263117424,112.06914007786196,0.8049530350823159,0.7873589364989872,fake,0.41115419599770614,1.688745443892965,0.047154971449476814,rain,accelerating,83.917413910585,48.20585085151232,other,0,Model_D,urban,709.2097757403578
263,8452,43,82.84498737374392,0.9695681814024518,0.6716933510888221,54.50168399245661,0.6128361576977576,0.9316802670512516,real,0.33436360065914855,0.8364507177079672,0.063267345355411,clear,cruising,72.96570460090234,95.82833647786721,other,3,Model_C,highway,838.6497656940023
264,5799,17,82.42769878844858,0.9349595239895878,0.9172858951278138,25.473270692498588,2.1724233643336333,0.722658125807766,fake,0.46959162199066895,2.849547736469021,0.0158171522407472,rain,braking,144.0958052725257,77.13646681299993,4G,2,Model_D,highway,3326.0924870747544
265,7044,45,86.06550295135192,0.934112837071294,0.967742256763748,40.424210636842886,3.9983340436621737,0.9482743652442106,real,0.3986761071001688,5.472679918280617,0.04646342519550326,clear,accelerating,399.3249205814721,50.07243083830429,other,4,Model_C,urban,1374.5654719338838
266,4593,43,82.02091622021294,0.8373987277010715,0.5928665360025929,61.86951433276842,0.7927794156600669,0.8283007257472507,real,0.32580722003731677,0.645551809716276,0.06396536053634798,fog,lane_change,68.36120279761631,55.545805295490645,4G,1,Model_B,urban,832.6524896620538
267,9592,34,93.84322683388264,0.8194015878863508,0.6862544657767329,41.963492859456906,0.7385701225444459,0.8788191793301785,fake,0.08407210865618107,3.2362058826337394,0.05806409803510082,fog,braking,368.1345432034227,75.90784897372014,5G,3,Model_A,urban,2627.131581270959
268,5011,9,81.24583596260125,0.7908747186499577,0.964315281057697,20.022703821825555,3.252801852634921,0.7268956693707037,real,0.4396249262671375,9.86935035674369,0.004654481483759854,snow,lane_change,26.921749548593,63.451001798337956,other,4,Model_B,rural,965.6005793002603
269,4087,26,90.1884425629958,0.7197084576863096,0.5309042303446113,111.50015377475272,1.0661966116435249,0.8012077235071838,real,0.4232338509406808,3.2747539321455177,0.07131524107262367,clear,lane_change,392.5603023076998,98.81966576546922,4G,3,Model_D,urban,1128.6985438622914
270,9819,2,99.93393707705954,0.7684706090481097,0.5461802640556892,104.3879411230929,0.5782891867340589,0.7269102757044537,real,0.40513346594696603,5.512029912985856,0.01521481023415111,clear,cruising,232.9153167862927,74.89074346799542,other,4,Model_D,rural,2234.6514360818423
271,6115,9,96.27940539012036,0.7739810904934074,0.5813954946031147,94.22922314869471,0.9175580332073304,0.9884631168643327,fake,0.41594406279989704,0.6990863607694575,0.05950619930468887,clear,braking,378.6560629006984,83.44993658686774,other,1,Model_D,rural,389.1004308178701
272,1318,9,92.3043887646202,0.8452231209130605,0.7976064170634374,36.78145956460286,4.626283839796203,0.9421784947978752,real,0.4113965610423887,9.211761557679456,0.08314703132604744,clear,braking,80.16637301347596,90.18566742798299,4G,0,Model_C,highway,3075.1279249614217
273,4596,40,86.12507241573223,0.9242333219790082,0.5752361355029987,32.03635762099861,4.125209138603335,0.8378898263069381,real,0.2935353805970703,6.317724070279429,0.0035347704107180247,snow,lane_change,54.034395705695125,39.97595550232273,5G,0,Model_D,urban,621.8906065761798
274,4835,17,92.47791672583276,0.842142948519384,0.9840381907253668,26.760474947238315,1.8349163555399608,0.7670807644971013,real,0.038489860336911395,8.604046252386107,0.045166133243979105,snow,accelerating,60.32483714893255,36.92333767842899,4G,1,Model_C,highway,518.7727944413632
275,4655,1,90.54082927823303,0.7173533348341481,0.7233572636292602,92.40291887729212,3.313521759904225,0.9800365315749556,real,0.1975424452339356,0.062308888826346776,0.06220811987272921,clear,braking,100.07810600743261,46.60664946443379,4G,3,Model_B,rural,2623.3346292891542
276,9246,25,88.52166767780743,0.9873369402964612,0.7507589801750831,112.88079606878853,2.7326508009733868,0.8033789787180915,real,0.14081964752687148,4.933610880474725,0.08485907803726989,rain,braking,472.7996597124986,34.71001322626717,5G,3,Model_C,rural,2108.255681010915
277,8150,43,82.614207534804,0.9828172957282336,0.6233293079027032,63.053582091303696,3.417908891064564,0.7482953295062124,real,0.4195138612283278,8.215130509694964,0.06981691301110925,fog,cruising,409.1890135181948,51.46685117197751,5G,2,Model_D,rural,1871.0451052296291
278,3546,40,97.73208430480932,0.9355568629445226,0.7354801262173667,31.914067199604816,3.445088647067521,0.8689493165361865,real,0.3601902405567266,5.804823747142916,0.07036072992881913,snow,cruising,63.567771666443285,63.002384699092204,4G,2,Model_D,rural,3488.0836259704442
279,1145,42,88.99569297642645,0.9973983704692662,0.8309568163185057,71.23928207321066,3.180796673793966,0.9831322361034448,fake,0.2646741387322007,5.631894139574008,0.059196873768689234,fog,braking,355.34532033704545,67.11695058202255,4G,1,Model_A,rural,2314.7073744149875
280,6993,25,83.8924502364153,0.8633446998400789,0.8755885684770214,54.88319074586301,1.4038967058328122,0.7011490871500967,real,0.3072400707551983,5.510115792173579,0.0016277842447782965,clear,lane_change,176.084180164264,72.75551833603872,other,0,Model_C,rural,2295.2922750124794
281,1793,39,87.35518701754579,0.9888305050759618,0.8769340413549565,57.48249243499977,0.2911314617378088,0.7714374529761996,real,0.27393173798443005,4.6235744062917,0.030176240012940725,snow,lane_change,199.54148418629958,85.42258877196019,5G,3,Model_D,urban,386.10605253301105
282,3536,35,88.28259505057854,0.7226815121850252,0.7889455563470442,82.13306241557072,2.332277231751533,0.9815342921231224,real,0.03199931904373623,9.282168722532314,0.07157980031362782,fog,accelerating,364.071600226892,35.29251087521234,4G,0,Model_B,rural,1409.7050208683488
283,8854,3,96.55075791133748,0.8097042244784114,0.9521798874969286,91.87181132622024,4.4657720349844485,0.7513257900571486,real,0.17290256196005319,7.548296780167263,0.01080253692126858,snow,braking,499.82999250354834,79.02416882722069,other,3,Model_B,urban,615.3391573096757
284,5995,37,94.67228761122804,0.7676143804020297,0.9087039236530547,31.06035988731609,2.890536566741022,0.7339730354919459,real,0.17965002267610788,1.8031578135684867,0.049568205143527215,snow,cruising,284.0376646742544,41.22410863197661,other,3,Model_C,highway,583.4871521714379
285,3454,44,95.3860978728268,0.758749925240281,0.8785240573493127,23.55902308064764,4.178716104339348,0.8710561647399413,real,0.14019293886857517,5.84384881778073,0.018789004768304998,fog,braking,251.36511913995614,50.5861454733666,4G,0,Model_A,urban,1001.7938427201539
286,325,44,80.22062528857295,0.7422408846678028,0.5278027608402303,119.43303026857149,4.958959280510018,0.958553146988449,real,0.38532493113087196,4.133194183362233,0.015031190340257594,rain,braking,69.72433217592145,21.711763157602114,5G,4,Model_B,rural,1938.553122749909
287,4993,30,88.32307996359523,0.886724092469799,0.5034389811098247,43.27283489155519,0.9017194002775536,0.8431329453081778,real,0.1863591341865843,4.806708765295268,0.09051816275791397,rain,accelerating,168.74296155997897,82.94446244151102,5G,3,Model_D,urban,504.29583917299425
288,7122,38,89.62688303270647,0.9343965567241916,0.6062236385977364,25.383052490845905,3.489710431795713,0.9983692770053574,real,0.13334893319928495,9.320233691422219,0.03604944991166625,snow,lane_change,142.0686441457456,77.2924437133412,4G,3,Model_B,urban,1191.3830567179116
289,9251,34,80.38384553646114,0.8734895198261081,0.8317617969567261,38.987532909592,3.404038511130121,0.903751509861398,real,0.18200170533672103,7.147434033148073,0.015791401276543816,snow,cruising,232.51421339620282,17.930336726574104,5G,3,Model_B,urban,192.0674125742856
290,5700,12,85.19626417490069,0.7440888128764629,0.7055987444412729,23.89578463484642,4.901781692055565,0.7222224721631343,real,0.17115035596116263,5.162130831413265,0.07836275056887855,fog,accelerating,150.218596696374,35.44376231840914,5G,0,Model_D,highway,3145.81203716495
291,8096,19,95.2057964624427,0.9433371309800412,0.7012031296496559,59.18108946171717,4.9294435963687215,0.9978496395045926,real,0.2505653666898538,0.2638878831153668,0.02411503667918249,snow,cruising,263.7175397558726,57.92599259681363,other,1,Model_B,highway,3175.685777248376
292,9107,37,82.74219411457999,0.8907864121491185,0.9422934441148068,100.24017844513244,3.4647251974482347,0.8223682710340571,real,0.3847007775989488,9.232299557156209,0.007888628314944445,snow,braking,262.15308564173966,78.44912512388017,other,3,Model_B,highway,90.302868990522
293,7783,44,90.70620262905184,0.8164497118380987,0.9477814240659194,54.124444975772064,1.293712480712752,0.7862207601536447,real,0.07339126318769645,4.953705179720456,0.06353285259824072,snow,cruising,494.8061148850694,91.12120669464971,5G,1,Model_B,urban,276.65929800773637
294,4742,49,84.30403744034476,0.9022390886608188,0.9545876320267928,64.41834068783666,4.012923606839935,0.8673637550733657,real,0.36271081774710556,9.076566478480316,0.019888599659146123,snow,braking,104.23818462634604,39.480298538086956,4G,1,Model_A,urban,569.6850646939924
295,7779,17,80.24241549287787,0.7779714937728498,0.6569390382575137,87.55867735674389,0.6244427576340867,0.7912922775462593,real,0.45359930449086283,6.806998601275844,0.03754425218376524,clear,braking,429.7249929271745,36.989733972680156,other,1,Model_D,highway,216.66346146490363
296,8308,10,84.82402915199083,0.8035576625482631,0.8455279063696308,70.88940700698802,3.925426590440981,0.7259372521360457,real,0.31011693604758,8.581096390443086,0.024152394698904803,snow,braking,482.4367733141153,76.55289214591711,5G,3,Model_B,highway,714.2401528142325
297,7439,49,99.51747509820107,0.975245752939597,0.6358165906371849,106.14456860213242,4.5599610083090125,0.700428502923753,real,0.1357586314007008,8.18974206413264,0.09271626866686922,snow,accelerating,104.86534940665004,33.54291740321484,5G,4,Model_C,urban,967.4528959403889
298,9535,47,96.0307422376598,0.7871513517014261,0.5953049165372248,106.60356750457564,1.975883634365333,0.8348750058760787,real,0.4710065965964961,8.64608786616792,0.09744045689852221,snow,cruising,325.0485918256893,11.901516272302402,4G,4,Model_A,rural,859.6780028100961
299,2305,12,99.19153288642067,0.840996480447381,0.5923162286736846,20.99106954911537,3.1901129454170944,0.9510590266679776,real,0.10877674317250287,1.5450756878839944,0.024562172955623764,snow,braking,324.61954623554175,23.810967734666026,5G,4,Model_C,highway,1387.990399006782
300,1169,16,89.75708087852725,0.9670423412188044,0.671053810431797,97.80463064831991,2.2076993872744493,0.871694555689023,real,0.050922943652716914,1.5826608634505446,0.07123016565878286,fog,cruising,322.05888333060886,92.65110886391592,4G,0,Model_A,highway,1915.3557109578264
301,3544,24,82.19472397355007,0.9123164050802582,0.7149788098899108,66.07336002416739,2.245048769441829,0.9997621896830322,real,0.13126389671226524,3.3075112696934807,0.04360813388450932,clear,lane_change,19.941675299487372,29.286680272903997,4G,3,Model_B,highway,2344.3009351456863
302,1160,19,90.95918977947386,0.7186609678494108,0.915474585527534,118.88405413036632,1.6208173566297883,0.78605399369416,real,0.09178685039401353,1.4945699679549773,0.04386192651361917,snow,cruising,247.17187399822672,96.14791586199759,4G,4,Model_A,urban,2321.6570850842277
303,2427,8,89.08754669119922,0.744190913283691,0.5599455467363561,68.32320758754352,3.834435140206591,0.7841365194280165,real,0.3466339062728294,3.83420648416175,0.08703661301893106,fog,accelerating,400.0803906541116,29.90657577406525,4G,2,Model_A,rural,1522.134420125847
304,3520,31,96.88714165479232,0.702352477231575,0.8674629236974472,118.68959453882977,4.687265164415876,0.7479248380701832,real,0.2913980301755862,9.431822389882832,0.06357005212218496,fog,cruising,231.51118319737714,69.62499736130671,5G,2,Model_B,rural,2911.9856695275016
305,401,21,81.96165161568489,0.889276537068749,0.7657274570946526,95.45693612057366,4.70967921024886,0.7492190764796005,real,0.04107542275871979,6.5267279285695,0.01995221655526417,fog,lane_change,216.903019565163,64.27976642400057,5G,0,Model_D,urban,3456.6270312914203
306,706,17,89.76482274043556,0.8343020276231254,0.6439726713379963,44.86048846133063,0.9564282958871758,0.7855559788030143,real,0.12563984804121625,7.477901089477016,0.0440137977180605,clear,accelerating,47.53413572503601,90.69963463588222,5G,4,Model_C,urban,2166.8084388454304
307,3270,23,83.00097329387968,0.7402824552706826,0.7464097922664124,73.83949792869578,4.3862438833171735,0.9378520135820582,real,0.22978057893548753,2.7524373099100528,0.05111303839126008,fog,cruising,127.21109535266517,16.26071490949998,4G,0,Model_C,rural,860.296063325499
308,799,37,86.4935185378012,0.9873802363170312,0.6499710348885113,119.21356394785828,3.7134140629928982,0.9717270371909345,real,0.268441941653863,2.4167612576636746,0.059373958611759974,clear,lane_change,303.06713062809297,47.27558577260327,other,1,Model_D,urban,2362.9431484380652
309,5188,16,94.747141547756,0.8588979171836859,0.798040977619153,105.75306077519237,1.3389032633824176,0.9925261509123045,real,0.3386898690351784,4.191394766865292,0.05692466535636931,fog,accelerating,406.2452726207772,30.74839867651053,5G,3,Model_D,urban,3000.980853100261
310,9431,6,89.52036258737533,0.7725679882338667,0.7169219614276221,29.73668937912211,0.4296946033154213,0.7696868962289357,real,0.2389225063245714,5.425041805683229,0.022916513135299854,rain,lane_change,471.58648377647245,22.537109681936812,5G,2,Model_C,urban,3219.6363799548753
311,290,8,87.51776570291538,0.8501810713464122,0.5822027645394394,90.6371996809996,1.4131866077334525,0.9643892636842276,real,0.30524509069740047,6.683453940630965,0.05514025701747342,fog,cruising,370.2000703563744,36.77213157563163,other,4,Model_B,urban,125.28322884488125
312,1080,25,87.88952557140071,0.9038860998205324,0.5582915372778483,54.5579585870813,4.569820360229476,0.798476526783201,real,0.06903575307947725,3.4272212103782906,0.04650911229639833,clear,braking,299.9786377078164,75.2270629774073,5G,4,Model_C,rural,2046.3060870585805
313,3075,18,89.18893536811973,0.7228717653920693,0.773347841036065,20.698226188034813,3.2025755069892847,0.7338521633550653,real,0.31935857849313415,7.867079940708907,0.020194110720879056,fog,lane_change,26.872970936267116,93.72230147640917,4G,0,Model_D,urban,2054.669615233564
314,6202,25,95.70033087674112,0.7824111445143676,0.9512065166430516,60.34809690269996,3.633167838399572,0.9610074776560495,real,0.3255890451173747,2.9504684818137736,0.08078177749819503,clear,lane_change,54.500183395695124,35.19660710636522,5G,1,Model_A,rural,3457.6652024488994
315,1284,12,97.84169377880468,0.942089647265198,0.6719788432788427,43.475442172497125,1.3600465204345698,0.8908316903930855,real,0.13019353332148603,8.175098562547179,0.018241358760664583,clear,lane_change,51.67319459837733,28.93331443737664,4G,0,Model_C,urban,3315.180575455211
316,3427,15,99.10669373007856,0.8378994611207984,0.8665000536113117,101.88692705204716,3.62500196231662,0.7494192688243185,real,0.05074963439103897,2.5185242752692183,0.0588540919046109,clear,lane_change,294.4713596901189,37.16802743312106,other,3,Model_C,highway,1543.6258444545201
317,3494,26,95.7380677251059,0.8639731426096884,0.8293306774698834,53.73306088457655,0.2377953807618264,0.8289493772539007,real,0.4185851028460785,9.024871239746801,0.07370281846101556,clear,braking,333.09327756266293,24.43367949448344,5G,1,Model_C,highway,3557.1647672508393
318,8419,41,86.30813791496026,0.8298448006628407,0.9657774571547404,102.7523693953817,1.939074594287768,0.7861773084631203,real,0.2620623555947005,6.086033578378171,0.05656177124809852,clear,accelerating,219.8127810267758,75.6922105177136,other,1,Model_C,urban,543.3740494931598
319,1916,45,93.76269412173085,0.7131699827929014,0.9104905086495704,20.05979388347953,3.1710914078574235,0.9210383706130592,real,0.07499059303388944,0.22942001956206437,0.05546530605710636,rain,braking,4.581052376400441,24.078971332713813,5G,3,Model_B,highway,294.11591136781635
320,5954,26,88.75206248110784,0.7497249339460468,0.7833026294527314,50.78191500261191,0.8158731711524692,0.8360248691872804,real,0.14998866821913331,1.2715003526953217,0.0965437827207597,rain,lane_change,63.01838056957737,27.79226658381197,4G,3,Model_A,highway,467.04498268810346
321,6809,47,85.09341244092103,0.8336624916225672,0.8285152491170537,44.1165214307762,4.13271751478998,0.9967839835319154,real,0.40952818031538213,8.702036263432344,0.04777825273828691,rain,lane_change,255.4466735670356,61.404914920542296,4G,3,Model_A,urban,2181.386189691043
322,669,32,96.81743158851845,0.7627556396223784,0.9491932332920174,43.3567361068611,1.2516533641784016,0.7164234946778785,real,0.4260016103841703,2.7064252509767215,0.002879510986753953,snow,accelerating,354.89642233117144,62.413274013015894,other,2,Model_D,urban,710.6403164718748
323,5542,10,80.7685269792465,0.7149937085979036,0.6997593922934674,26.81866197654627,3.296177452810387,0.806504579840874,real,0.393112708878407,6.605683114280399,0.06537225990558353,rain,cruising,398.10136964252,14.02184941917692,other,1,Model_D,highway,22.595456489823682
324,1995,16,98.03523984270848,0.9530948992155472,0.6633973529288887,38.71242704105018,2.0854659986191155,0.8445700501329931,real,0.21704754759985612,6.497075896319918,0.019228637677436367,fog,lane_change,169.8787719267592,25.444656626402207,5G,2,Model_D,highway,3591.4997127342945
325,2833,7,89.22954929249468,0.9943577587492348,0.5054055418175982,75.554956988562,3.020613617840472,0.8509400664244959,real,0.28199642560435295,7.567954970431091,0.05936122880346434,fog,cruising,236.79314657667143,56.48448884528359,5G,4,Model_A,highway,1.0080941778601193
326,3963,17,92.7440295361656,0.9379428621990218,0.9132755370957322,49.13610728377445,0.6265077078816498,0.794780746715691,real,0.06475680884966245,9.738270064732273,0.06238317877516143,fog,lane_change,258.00661494968915,56.18265012410938,4G,2,Model_D,urban,237.65866561197254
327,7555,23,93.18707844411566,0.9561354765114,0.9004903502016824,61.73947823291479,0.1828727196158759,0.9187720747292704,fake,0.14815445824653772,0.8293345307695088,0.07754856918072006,clear,braking,385.49891426854384,38.202997843973606,other,4,Model_B,urban,834.4215611288798
328,4114,26,97.90235481413072,0.7725931390951136,0.5522272590500756,57.68668803471885,4.556865694163476,0.9624241220466924,real,0.24991496324446663,3.7900291879892487,0.09506162093756292,fog,braking,402.25704937748594,17.457755103218933,other,4,Model_A,rural,1233.7526612933075
329,1786,21,92.73339364334414,0.98818809265396,0.7884286905663501,107.59049249998944,1.421187042959196,0.9816157905933588,real,0.2666216096616259,5.643324583493195,0.00730581035033302,rain,lane_change,215.66751893528675,51.33548449426144,5G,4,Model_B,highway,1490.1471766386453
330,3109,22,92.27867169520124,0.7590777113360285,0.7319908490834437,110.52989990105156,4.1164173136242495,0.9415280130398578,fake,0.20035472413843172,4.864481598469532,0.07576152737632148,clear,lane_change,88.71362000556299,91.49108176386024,other,1,Model_B,highway,1736.6047682157684
331,7906,7,81.3330408112138,0.9854289431085496,0.5593545477545557,69.295697165586,4.996816472313781,0.9551740591919796,real,0.34408322223822674,3.4485203377639784,0.03171541108000669,clear,lane_change,451.0465167473579,70.17600994296473,4G,3,Model_B,rural,2012.7361961926829
332,254,14,90.36816043890408,0.9984457881897852,0.9902841135303616,53.01559503156044,1.136013164194665,0.8651635901859986,real,0.14384066598813527,7.304257734282916,0.008011441232311524,rain,cruising,36.852536871564254,47.04153854139127,5G,1,Model_C,rural,2290.4662895009124
333,1509,15,83.00338001634083,0.9135168417238146,0.6073479437316778,30.680070400236364,1.3993366317984426,0.9477664679280444,real,0.054760335010164356,5.719827284666348,0.03248191204469637,snow,braking,320.1224487315688,91.01659331760034,other,0,Model_D,rural,2531.3837721208133
334,884,7,94.74867537442972,0.9943431195375464,0.5336170900452806,115.3402879382095,3.348012959409862,0.7910511727443856,real,0.3915171605358737,6.757513936259514,0.06745335485320912,snow,cruising,386.1854321402771,52.73891680613806,4G,3,Model_D,rural,3351.054092988037
335,8196,9,90.24443841625347,0.8708619338701311,0.7974236897509548,26.022694490029743,4.8306983095430445,0.8195436286327643,real,0.4816516543024787,3.465318372323618,0.0412326618817896,snow,cruising,35.22618918729936,27.716030038198763,other,4,Model_D,highway,694.1812505386064
336,7660,48,93.60455558416706,0.7778625349528271,0.8694333385665163,49.76502775682805,4.5874903061346455,0.7950739041455632,real,0.48358313065718456,2.4399268563252683,0.053890555071654245,snow,accelerating,310.9062610542144,13.520071792112013,5G,2,Model_D,urban,321.2878227100034
337,7443,8,80.83345801204769,0.8310987656996862,0.5162217230235935,49.80662011700041,2.564090048321366,0.8402162006343776,real,0.1680946234562425,6.686446970847744,0.007550456882441415,snow,braking,477.29059701985426,30.19886499564483,5G,0,Model_A,urban,1734.1904958253865
338,7306,23,81.69584032091606,0.8780682806136357,0.8293588193635111,52.04012861402149,3.9960403843809513,0.7856738848715908,real,0.40085374035238125,5.3739373280614515,0.029633018093674614,snow,braking,311.1545564792648,79.80332004986558,other,3,Model_C,highway,1674.5262026847515
339,5696,29,94.32646776125364,0.7219244686081044,0.7661459379757272,36.42868432724093,0.7651546801895153,0.988483432676334,fake,0.23445451806433396,1.2794864852888277,0.08365517550302301,fog,lane_change,438.2128573155926,89.82507792915017,4G,4,Model_C,urban,2187.712050859798
340,5901,18,81.44168671997346,0.8867029793851738,0.5516325044375242,98.31614309236971,4.88944710259966,0.7938533884017004,real,0.2719320337497372,2.167442829924661,0.09375542706288001,clear,cruising,495.49556727339507,49.23967709710269,4G,3,Model_D,rural,1366.8878700997845
341,2906,31,81.42513455530518,0.9943533510286884,0.5862619384731811,32.24978619659892,4.825330846776334,0.729413361433282,real,0.13461818474666978,0.38962930670716656,0.03823042069615913,clear,accelerating,243.58841518238054,24.544387415475505,5G,3,Model_A,urban,620.4347080143107
342,637,30,80.24216950469776,0.7570322949351183,0.7839871486580403,83.49066591531627,0.9022718936079378,0.858045149815124,real,0.2118963207186067,1.68372648190373,0.05638529202854288,snow,braking,355.75226188107644,52.0782431480581,other,1,Model_C,highway,3121.2076187116118
343,6086,39,99.1300279659896,0.937778534886515,0.6481788067566442,32.38460267058174,1.5671733115352229,0.7171297235335529,real,0.2772217427901901,1.0844660252238147,0.0153005200809051,fog,lane_change,229.3476058777153,48.026793152319975,other,3,Model_D,urban,2328.4342662111803
344,1941,35,94.75016718918012,0.9723696381338858,0.969157864325658,27.053563759295656,0.590759487783158,0.7331629498925741,real,0.4528450970537081,2.1673015823327137,0.023077125396742726,rain,cruising,94.9993075297071,62.587569567885836,4G,1,Model_B,rural,1009.2739955306407
345,8816,18,87.06502817004129,0.9831104778460662,0.9093701147420254,110.94295036858765,1.4314162346010808,0.7658168167588738,fake,0.2999212352748354,3.7151564076064156,0.08660999490362266,clear,accelerating,346.0389359334573,46.58359835945288,4G,3,Model_B,highway,474.2007666316049
346,7071,42,85.9307116257531,0.988040681321634,0.9917836032568316,39.01287663187057,4.098183368134513,0.8393050749646425,real,0.3367268376177163,6.73600591961513,0.08959946915234744,rain,braking,470.8297502340277,14.610125530582884,5G,4,Model_A,urban,2356.660010001462
347,5725,39,86.99406459491699,0.8564378916164416,0.6298354194752069,102.12501545597044,1.953746475109772,0.8299752796927083,real,0.046681503643320243,8.723598735787627,0.02247391322918553,clear,accelerating,119.58216973614205,18.97650886795965,4G,4,Model_B,highway,1267.9400733662235
348,3050,17,95.49307062362364,0.9931923723974512,0.9848618163989884,74.46308711071359,0.5331451390191161,0.9399075586008374,real,0.2328179684057955,2.6739705278502734,0.021560374288649632,fog,accelerating,50.66313838670655,57.383964973324574,5G,3,Model_C,urban,183.34713191870526
349,8092,14,93.22741222140829,0.9271930621403316,0.7156169348957789,27.78565196087696,1.7769050714166326,0.921842396165234,real,0.22165726878607814,9.215182176325614,0.000376483385868609,snow,accelerating,121.8070487603654,38.95423585770328,5G,1,Model_B,highway,199.72373245969555
350,4880,31,83.70391135734936,0.7485014308710886,0.6737593976568773,115.54481914380676,4.908778337782272,0.8278954881972104,real,0.4409666168630429,7.313155398504293,0.0051768371160451744,rain,lane_change,359.1051265456738,76.26012660534387,other,4,Model_D,highway,3143.5770620394615
351,2468,24,83.48218670668169,0.843070031940391,0.5251747634846766,44.69611669918925,3.1854496167700947,0.8001112622726889,real,0.21677268499932087,5.699244550780956,0.04062163318790521,rain,accelerating,347.4080555807585,18.29286828187015,other,0,Model_A,rural,643.6833778129077
352,6755,35,81.96791299426795,0.9154993526116012,0.5263826289298013,105.96453453526064,2.1391886373901734,0.7949406352184496,real,0.1892013597152263,6.013996694613012,0.04046471900040466,clear,lane_change,494.2679757244326,72.80533744094085,other,3,Model_A,urban,410.9327055853216
353,8273,44,93.20605439402676,0.774202094745725,0.8460056279733273,36.88100057845642,0.916038716136623,0.9321985261882026,real,0.0960111811351331,9.549541791303396,0.09188255500145905,fog,braking,227.9195702704418,43.81692570774274,5G,1,Model_C,urban,2113.5556722616516
354,4595,45,95.28745324443472,0.8921845550646662,0.728964497217014,105.39428821418528,4.932266306690105,0.7156217218663808,real,0.13729516030905994,3.93029086812819,0.04092703685563053,rain,cruising,0.7758401190844921,41.21657537440832,5G,2,Model_A,rural,2362.173260612522
355,9263,34,85.30092856650008,0.8999801437139857,0.6132608130180528,21.3228812905294,4.122160145389331,0.7038464948531817,real,0.4001557605273272,1.9405989923434708,0.08401140667920795,rain,lane_change,291.2458216103199,53.07498488483608,5G,3,Model_B,highway,3222.6368359953317
356,6102,3,80.41889922061826,0.7488099231425698,0.8069851531626163,71.17804565694806,1.4792387820095052,0.9386633175779944,real,0.29460370519744833,1.0623983245185153,0.08646082924588509,fog,cruising,388.5523444602024,58.0236104892623,other,3,Model_A,rural,3236.633411447207
